Top1	Top2	Top3	Top4	Top5	Top6	Top7	Top8	Top9	Top10	Top11	Top12	Top13	Top14	Top15	TA
7.52298422984e-05	0.1368031635	0.0001256419	0.6123030996	0.0038828902	0.0001725327	0.0226486825	0.0001246159	7.9966424841e-05	0.1275698135	0.0002047368	0.0955668678	0.0001352799	0.0001047517	0.0002027277	Solar Mounting/Rack
6.12439888463e-05	0.0001300944	0.000102284	0.9540986234	0.0016371899	0.0001404574	0.00015204	0.0001014488	6.51000012949e-05	0.0428999771	0.0001666745	8.4419826894e-05	0.0001101302	8.5277495737e-05	0.000165039	Solar Mounting/Rack
0.2340128143	0.0001650553	0.0001297714	0.0002228079	0.1548116554	0.0001782033	0.0369265111	0.2475972598	8.25946746531e-05	0.0234951501	0.0002114658	0.0001071064	0.0001397261	0.3017104876	0.0002093908	Site Assessment
8.73257905292e-05	0.0001854973	0.0001458434	0.0132871513	0.106628406	0.3413285349	0.1675217323	0.0001446525	0.1000412317	0.1285262028	0.0893221061	0.0001203715	0.0501312349	0.0001215944	0.0024081151	Solar Invertor
5.79752277633e-05	0.0001231509	9.68248487325e-05	0.0001662411	0.0001073014	0.170348809	0.0621717343	0.1933919974	0.1717199808	0.0521503442	0.3391469678	7.9914107231e-05	0.0073167882	8.07259999156e-05	0.0030412448	Solar Invertor
0.0001048713	0.0002227674	0.0001751463	0.0003007133	0.0001940973	0.0002405125	0.0054790427	0.1541252688	0.0001114741	0.0056168087	0.0994406428	0.0001445565	0.6525256696	0.0471142954	0.0342041334	Solar Invertor
5.90831908201e-05	0.0001255044	9.86752658766e-05	0.0001694182	0.000109352	0.0163063258	0.0001466757	0.1559258094	6.28031562175e-05	0.0002242914	0.5043964864	8.14413436378e-05	0.3220526488	8.22687523822e-05	0.0001592161	Solar Invertor
3.71022982916e-05	0.0010019713	0.0083703925	0.0204158789	0.0259171112	8.50906840335e-05	0.0028615834	0.0009846175	3.94383140668e-05	0.0001408476	0.1431905613	5.11424820321e-05	0.0019130354	0.6545711325	0.1404200946	Solar Monitoring
0.0001645554	0.1723133506	0.0002748252	0.7006101924	0.0043989378	0.0003773926	0.0085972661	0.000272581	0.0001749161	0.086606586	0.0004478349	0.0002268262	0.000295907	0.0002291307	0.0250096978	Solar Mounting/Rack
7.98640862844e-05	0.0001696472	0.0001333816	0.0002290064	0.127324359	0.3658157289	0.0836578728	0.0001322924	8.48924477075e-05	0.0003031798	0.29431311	0.1272866315	0.0001436132	0.0001112045	0.000215216	Solar Invertor
5.30752923564e-05	0.0516157421	8.86414310407e-05	0.1124023184	9.82325254032e-05	0.0001217233	0.8268209358	8.79175999085e-05	5.64169915484e-05	0.0028426637	0.0001444435	7.31599472452e-05	9.54410860832e-05	7.39032205924e-05	0.0054253851	Solar Mounting/Rack
5.19099134745e-05	0.8138141282	0.0013782886	0.0750612681	0.0220531639	0.0001190506	0.0001288679	8.59871854023e-05	5.51782386822e-05	0.0621935449	0.000141272	7.1553567822e-05	9.33454777267e-05	7.22805210507e-05	0.0246801609	Solar Mounting/Rack
0.0029429896	0.0001231509	0.0476995621	0.0001662411	0.0520375602	0.001575468	0.0304365761	0.1630993464	6.1625434162e-05	0.0002200854	0.0001577786	7.9914107231e-05	0.0001042523	0.5179408065	0.1833546433	Solar Monitoring
0.0712966067	0.000233746	0.0385150064	0.3781519277	0.3807780023	0.0139420902	0.0002731766	0.0001822773	0.0001169679	0.0004177322	0.0386306995	0.0028896255	0.0001978756	0.0001532217	0.0742210444	Solar Invertor
0.9849392735	4.55993436429e-05	3.58515481225e-05	6.15544690521e-05	0.0016420916	4.92316909245e-05	0.0011215321	0.0037744008	2.28181840442e-05	0.0027520929	0.0011266616	2.95899709482e-05	3.86017085961e-05	0.0021663717	0.0021943289	Site Assessment
4.06278583588e-05	8.63016245441e-05	0.0010787325	0.0001164984	7.51946329662e-05	0.6349255939	0.0001008598	0.0597091979	0.0657503628	0.0001542314	0.1436554778	5.60021780805e-05	0.0940848649	5.65711359313e-05	0.0001094831	Solar Invertor
4.00210119628e-05	8.50125625077e-05	6.68393825936e-05	0.0001147583	7.40714728031e-05	9.17844834534e-05	9.93533281543e-05	0.08371185	4.25407942833e-05	0.0061266103	0.0001089165	5.5165689983e-05	7.19666096651e-05	0.9092032619	0.0001078477	Solar Monitoring
6.98678416993e-05	0.0575160275	0.0001166868	0.0071539929	0.2765369088	0.0001602354	0.0801404265	0.0035925591	7.42668247249e-05	0.1271693487	0.3965482069	9.6307102343e-05	0.0001256378	0.0435575994	0.0071419286	Solar Invertor
0.9215261273	0.0001666665	0.0001310381	0.0002249827	0.0001452165	0.0001799428	0.0001947814	0.0762665337	8.340088938e-05	0.000297853	0.00021353	0.0001081519	0.00014109	0.0001092507	0.0002114347	Site Assessment
7.77024152473e-05	0.0001650553	0.0001297714	0.0002228079	0.0001438128	0.4757818193	0.0001928985	0.0697292408	8.25946746531e-05	0.0002949737	0.4526149054	0.0001071064	0.0001397261	0.0001081946	0.0002093908	Solar Monitoring
5.55704064412e-05	0.0084140732	0.0028581521	0.0112207196	0.0001028505	0.8311131788	0.0001379552	0.0097707531	0.060896627	0.0071243151	0.0582234482	7.65992578304e-05	0.0097786302	7.73774730821e-05	0.0001497499	Solar Invertor
0.0002971854	0.0154200841	0.0004963315	0.0082465664	0.0005500351	0.0006815673	0.0007377715	0.2888739431	0.0003158967	0.119438601	0.3187680563	0.0004096458	0.192788848	0.0299914142	0.0229840538	Solar Monitoring
3.05576753227e-05	0.2000288035	5.10345953762e-05	0.0016082606	5.65565912901e-05	7.0081197538e-05	0.1916762444	5.06178553877e-05	3.2481631921e-05	0.0069588738	8.31622048945e-05	0.5991734811	5.49494424147e-05	4.25491885189e-05	8.23461550412e-05	Solar Mounting/Rack
0.0001056987	0.000224525	0.2105713766	0.0003030858	0.0001956287	0.6603562472	0.0002624001	0.0080648935	0.0001123536	0.0924489993	0.0265870133	0.000145697	0.0001900696	0.0001471772	0.0002848345	Solar Invertor
6.69578332487e-05	0.0001422317	0.0001118268	0.3117353734	0.0001239265	0.0034855763	0.6132569308	0.0001109136	7.11735978226e-05	0.0102502293	0.0001822246	0.0600685606	0.000120405	9.32335800948e-05	0.0001804365	Solar Mounting/Rack
7.13564041257e-05	0.0001515751	0.0214245744	0.000204611	0.0001320675	0.1723823122	0.0001771444	0.0249745016	0.0373603019	0.1618368451	0.0055205457	9.83589638354e-05	0.0143319156	0.4066774388	0.1546564513	Solar Monitoring
5.40023873362e-05	0.5886365631	9.01897790962e-05	0.2272329151	9.9948406317e-05	0.0001238495	0.0511930359	8.94533044121e-05	5.74024578043e-05	0.1318834088	0.0001469666	7.44378718085e-05	9.71082074092e-05	7.51941283153e-05	0.0001455245	Solar Mounting/Rack
4.84085595355e-05	0.0001028294	8.08474866804e-05	0.0001388092	8.95952682158e-05	0.2253477895	0.0001201757	8.01872995971e-05	5.14564343018e-05	0.0001837684	0.1964611193	6.67272379406e-05	0.5264424934	6.740515775e-05	0.0507183877	Solar Invertor
0.0854269257	0.5642717711	7.25463621838e-05	0.2919415395	8.03959534776e-05	9.96213627518e-05	0.0001078365	7.19539606977e-05	4.61730756616e-05	0.0498818672	0.0001182162	0.0033022868	0.0044013259	6.04842424665e-05	0.0001170562	Solar Mounting/Rack
0.4472338859	0.0002891666	0.0679694356	0.0003903454	0.0002519509	0.0036993052	0.0003379461	0.0002254948	0.0001447007	0.0919685891	0.0206931001	0.0001876437	0.0002447913	0.2406739493	0.1256896954	Solar Mounting/Rack
7.49492582297e-05	0.0691584913	0.0001251733	0.7144507473	0.0169223269	0.0020367347	0.0001860637	0.0001241512	7.96681747829e-05	0.1438776272	0.0002039732	0.052318986	0.0001347753	0.000104361	0.0002019716	Solar Mounting/Rack
3.92778811971e-05	8.34340054555e-05	6.55982745074e-05	0.0225903036	0.0587101122	0.4095747031	0.0030293793	0.1818410527	0.1270894859	0.1056964557	0.0157435384	5.41413450346e-05	0.075321981	5.46913976284e-05	0.0001058452	Solar Invertor
0.0001262912	0.1322451937	0.0002109199	0.0066467495	0.7386760663	0.0002896372	0.0537327537	0.0002091976	0.0064188582	0.0350448118	0.0003436995	0.0001740821	0.0002270995	0.0001758507	0.025478789	Solar Invertor
0.012728406	0.0001202032	0.0662695593	0.000162262	0.0001047331	0.0001297783	0.0001404802	9.37355516575e-05	0.0479314646	0.004438757	0.4887230033	7.80013105612e-05	0.3140812591	7.87937700609e-05	0.0649195631	Solar Invertor
2.99653122327e-05	6.36522630067e-05	0.0022867857	0.0045594049	5.54602370412e-05	0.5689463676	7.43897606157e-05	4.96366240306e-05	0.054459202	0.0001137542	0.2692359797	4.13047307853e-05	0.0239124486	4.17243689434e-05	0.0761299239	Solar Invertor
0.0002388921	0.3868661469	0.0003989754	0.3692117645	0.000442145	0.0005478769	0.0243689762	0.0003957175	0.006197913	0.0662906603	0.0006501409	0.1310968508	0.0004295807	0.0003326387	0.012531721	Solar Mounting/Rack
8.94640443696e-05	0.0001900394	0.0001494145	0.0002565338	0.0001655814	0.1627027621	0.0647759321	0.0001481945	9.5096833404e-05	0.0960573785	0.0848312587	0.0001233189	0.0491327509	0.037966475	0.5033157996	Solar Monitoring
0.0016934666	0.0001389899	0.000109278	0.0587968786	0.8776319128	0.0603873528	0.0001624361	0.0001083856	6.9551374406e-05	0.0002483916	0.0001780713	9.01922407189e-05	0.0001176606	9.11085547839e-05	0.0001763239	Solar Mounting/Rack
7.52298422984e-05	0.0001598031	0.0001256419	0.0002157179	0.0001392365	0.0001725327	0.0001867603	0.0001246159	7.9966424841e-05	0.0676713541	0.0002047368	0.9304016453	0.0001352799	0.0001047517	0.0002027277	Solar Mounting/Rack
5.03491774699e-05	0.0001069516	0.2957354651	0.0001443738	0.0013459471	0.3847128128	0.0001249933	8.34018739039e-05	0.0864939641	0.0427849778	0.1266657916	6.94022209581e-05	0.0038488191	7.01073174354e-05	0.0577626431	Solar Invertor
5.58018734665e-05	0.0001185342	9.31951139451e-05	0.0001600092	0.072301691	0.361120037	0.15286594	9.24340981983e-05	5.93152422526e-05	0.0043771279	0.0001518639	7.69183161833e-05	0.0209268091	0.16668942	0.220910903	Solar Monitoring
7.87684226722e-05	0.0021271916	0.0001315517	0.0002258646	0.0001457857	0.223606037	0.0001955449	0.0334482986	8.37277994879e-05	0.2609619742	0.0256927008	0.0001085758	0.0021015148	0.0216682691	0.4294241948	Solar Monitoring
0.0179154815	0.2257009429	0.1494020253	0.0813245687	0.0147254689	0.0017723256	0.0439761888	0.0001080338	0.0065603301	0.4578633981	0.0001774933	8.98995216016e-05	0.0001172788	9.08128617673e-05	0.0001757516	Solar Mounting/Rack
8.51067596296e-05	0.0001807836	0.0001421374	0.0002440395	0.0001575168	0.004430342	0.00021128	0.0594331828	9.04652075487e-05	0.0045582396	0.0002316166	0.0001173127	0.0001530407	0.8153863378	0.1145785984	Solar Monitoring
0.0001544382	0.0003280573	0.0002579283	0.1310927578	0.6765912728	0.0003541897	0.0003833973	0.0002558221	0.0001641618	0.1427641252	0.0004203009	0.0002128804	0.0463894482	0.0002150432	0.0004161766	Solar Invertor
3.56857241658e-05	7.58035518717e-05	5.95989869738e-05	0.0001023271	6.60476589015e-05	8.18419025053e-05	8.85908498959e-05	5.91123115929e-05	0.5505435136	0.0827113072	0.1670246169	4.91898505211e-05	6.4170805677e-05	0.1669771884	0.0320610053	Solar Invertor
6.33683789489e-05	0.0963130971	0.000105832	0.8594813305	0.0016939797	0.0017220261	0.003310707	0.0001049678	6.73581461518e-05	0.0365045797	0.000172456	8.73481248069e-05	0.0001139503	8.82355438872e-05	0.0001707637	Solar Mounting/Rack
4.96647788989e-05	0.0001054978	8.29455077583e-05	0.0001424113	9.19202973405e-05	0.0001139016	0.0001232943	8.22681885849e-05	5.27917471011e-05	0.0014242685	0.9331122541	6.84588335339e-05	0.0025607707	0.0013048856	0.0606846667	Solar Invertor
0.0001745615	0.2783446989	0.0002915365	0.0005005466	0.000323081	0.0004003407	0.7170848037	0.0002891558	0.0001855522	0.00066267	0.0004750663	0.0002406188	0.0003139001	0.0002430634	0.0004704046	Solar Mounting/Rack
9.02677866874e-05	0.0001917467	0.0001507569	0.0002588385	0.0001670689	0.0002070208	0.0002240924	0.0697752957	0.053999773	0.034032563	0.4427061997	0.0001244268	0.166365772	0.004617676	0.2270885018	Solar Monitoring
9.91778997489e-05	0.0002106735	0.0001656377	0.0002843878	0.0001835599	0.0495812358	0.000246212	0.3653822609	0.0001054223	0.0003764989	0.2791187708	0.0001367086	0.0001783437	0.2246977988	0.0792333112	Solar Invertor
7.98640862844e-05	0.0200409824	0.0001333816	0.0260617422	0.0398904841	0.2982531892	0.0001982649	0.0458363634	8.48924477075e-05	0.0142131145	0.0022044823	0.0001100861	0.3021879086	0.0001112045	0.2505940398	Solar Monitoring
3.42269776707e-05	0.8295471887	0.0375282893	0.0026529937	0.0477538725	7.84964025547e-05	8.49694692231e-05	5.66959426002e-05	0.0008879985	0.0614463213	0.019680328	4.717908785e-05	6.15476576238e-05	4.76584069292e-05	9.22341107461e-05	Solar Mounting/Rack
0.000102465	0.280660028	0.0001711275	0.0028432894	0.0052885959	0.0002349939	0.0461449423	0.0001697301	0.0001089163	0.6632527658	0.0002788567	0.0001412396	0.0001842546	0.0001426745	0.0002761204	Solar Mounting/Rack
7.92342898307e-05	0.0001683093	0.1046198835	0.0002272005	0.000146648	0.0001817165	0.0001967014	0.0829327069	8.42229983342e-05	0.000300789	0.0021870981	0.000109218	0.0060568706	0.7039227182	0.0987866828	Solar Monitoring
5.96089687143e-05	0.0001266213	9.95533713542e-05	0.0001709258	0.7565204036	0.0001367076	0.000147981	9.87404351385e-05	0.0015465191	0.0224736426	0.2167031492	8.21660854393e-05	0.0001071901	8.30008572462e-05	0.00164379	Solar Invertor
4.71589215223e-05	0.0001001749	0.2218479408	0.0001352259	0.0329419758	0.0001081546	0.0024638372	7.81173124148e-05	0.1361624293	0.0001790246	0.4659609591	6.50047142e-05	8.48021459472e-05	6.5665133915e-05	0.1397595297	Solar Monitoring
7.69584776407e-05	0.0614382844	0.0001285289	0.2357457232	0.5669344226	0.0001764971	0.1342296972	0.0001274794	8.18038976305e-05	0.0002921496	0.0002094412	0.000106081	0.0001383883	0.0001071587	0.000207386	Solar Mounting/Rack
3.93933774906e-05	8.3679342477e-05	6.57911657055e-05	0.0001129586	7.29098377655e-05	9.03450619345e-05	9.77952072919e-05	6.52539260265e-05	0.9782455292	0.000149545	0.0206906521	5.43005472239e-05	7.08379844041e-05	5.48522172429e-05	0.0001061564	Solar Invertor
0.2495203971	0.4331239375	0.0001195975	0.0002053402	0.0411134102	0.0340179963	0.0001777756	0.0001186209	7.61194016549e-05	0.2408117495	0.0001948873	9.87094713234e-05	0.0001287718	9.97123167589e-05	0.0001929749	Solar Mounting/Rack
4.4943990006e-05	9.54699437206e-05	7.50612839597e-05	0.0001288747	8.31829923863e-05	0.2550689129	0.0023481172	0.0626976366	4.77737303318e-05	0.0717399743	0.4194740216	6.19516123575e-05	0.0615857363	0.1264272288	0.0001211141	Solar Invertor
0.000170128	0.0003613855	0.000284132	0.0004878337	0.0003148753	0.0088562311	0.0004223477	0.1188066282	0.0001808395	0.0006458394	0.0216281462	0.0002345075	0.5082694264	0.00023689	0.3391007896	Solar Invertor
5.27271377716e-05	0.00142393	8.80599755414e-05	0.0001511925	0.1181710315	0.20478156	0.6718375967	8.73408924777e-05	5.60469166342e-05	0.0002001626	0.0027673503	7.26800446403e-05	9.48150273237e-05	7.34184423851e-05	0.0001420879	Solar Invertor
5.1117635055e-05	0.000108584	8.53719333709e-05	0.0001465773	9.46092647097e-05	0.0001172336	0.000126901	8.46748004109e-05	0.0572889542	0.0777787572	0.3715281932	7.04614768546e-05	9.19207863217e-05	7.11773349125e-05	0.4923554663	Solar Invertor
0.0020711132	0.0539294172	0.0001336472	0.0699176153	0.1096580625	0.0001835256	0.0001986597	0.0299989071	8.50614762183e-05	0.0003037835	0.0002177815	0.0001103053	0.73286505	0.000111426	0.0002156445	Solar Invertor
0.0001094404	0.000232473	0.0001827771	0.0003138149	0.0002025538	0.0029740252	0.0846857384	0.0982105034	0.166221396	0.0929986082	0.0002978401	0.0028738884	0.4386052484	0.0001523872	0.1119393055	Solar Invertor
6.58605909604e-05	0.000139901	0.0820453135	0.000188852	0.0050380149	0.0001510452	0.026382803	0.0001090961	7.00072715311e-05	0.0002500198	0.0001792385	0.8571342224	0.0066732574	9.17057554654e-05	0.0214806627	Solar Mounting/Rack
8.14832676098e-05	0.0001730866	0.0001360858	0.0002336493	0.0001508104	0.2434774046	0.0002022846	0.0001349745	8.66135750927e-05	0.0084190109	0.0813185988	0.000112318	0.5293034283	0.0001134591	0.1360567921	Solar Invertor
8.47478391765e-05	0.0001800212	0.000141538	0.2237597332	0.7677048445	0.004411658	0.000210389	0.0001403822	9.00836889312e-05	0.0003217195	0.0002306398	0.000116818	0.0001523953	0.0022266531	0.0002283766	Solar Mounting/Rack
0.2801474464	0.1786894054	0.0331298243	0.0167891705	0.1127681564	0.0002530586	0.0002739266	0.0001827777	0.000117289	0.2969287546	0.0003002932	0.0001520971	0.0001984188	0.0001536423	0.079915739	Solar Mounting/Rack
5.89099866341e-05	0.0001251365	9.83859963082e-05	0.0001689215	0.0001090315	0.3489872544	0.0001462458	0.0895092681	0.0073914457	0.0002236339	0.3651358911	8.12025958411e-05	0.0045032292	0.1833026945	0.0001587493	Solar Invertor
5.1709550328e-05	0.0001098413	0.018098874	0.0001482746	0.0193948264	0.0001185911	0.0001283705	8.56552899729e-05	5.49652603746e-05	0.0001962997	0.0001407267	7.12773836207e-05	0.0026662014	0.8685324737	0.0902019132	Solar Monitoring
0.8861351294	0.0019869982	0.0001228817	0.0002109789	0.0001361777	0.0001687424	0.0001826574	0.0001218783	0.0037396211	0.0021100191	0.000200239	0.0001014201	0.000132308	0.0001024505	0.1045484982	Site Assessment
0.0639317406	0.5857847579	0.0001477699	0.00025371	0.0001637587	0.000202919	0.013428603	0.0045495467	9.40500589242e-05	0.33055965	0.0002407949	0.0001219614	0.0001591053	0.0001232005	0.000238432	Solar Mounting/Rack
8.01827539609e-05	0.0001703241	0.0001339138	0.8441413292	0.012118778	0.0001838917	0.0560608041	0.0001328203	8.5231179174e-05	0.0821019493	0.000218216	0.0041006502	0.0001441863	0.0001116483	0.0002160747	Solar Mounting/Rack
7.77024152473e-05	0.0291652758	0.0001297714	0.8605626823	0.0001438128	0.0079115954	0.0001928985	0.0001287117	8.25946746531e-05	0.0041616698	0.0002114658	0.09484116	0.0020730741	0.0001081946	0.0002093908	Solar Mounting/Rack
0.000111567	0.0002369904	0.0029622756	0.0003199128	0.0002064898	0.0002558685	0.0002769682	0.1667416173	0.0001185914	0.0004235302	0.2584666832	0.0001537859	0.5692697231	0.0001553483	0.0003006482	Solar Invertor
0.0001599706	0.0003398092	0.0122080631	0.0004587078	0.0042763742	0.0003668777	0.0003971316	0.1554966228	0.0598745181	0.0006072799	0.0760610263	0.0002205063	0.6212142082	0.004203045	0.0641158591	Solar Invertor
5.63495355615e-05	0.1753769006	9.41097683853e-05	0.5441599377	0.2791137597	0.0001292324	0.0001398894	9.3341283723e-05	5.98973859659e-05	0.0002139139	0.0001533543	7.76732235648e-05	0.0001013289	7.84623498428e-05	0.0001518495	Solar Mounting/Rack
5.09233298991e-05	0.0077104461	8.50474229195e-05	0.0001460202	9.42496418924e-05	0.0001167879	0.0001264187	0.9909141763	5.41295383404e-05	0.000193315	0.000138587	7.01936430975e-05	9.15713827802e-05	7.09067800806e-05	0.0001372271	Site Assessment
3.65290228838e-05	0.0255266469	6.10073862842e-05	0.0001047452	6.76084484714e-05	8.37759299931e-05	9.06843635315e-05	6.05092101496e-05	3.88289443884e-05	0.0001386714	9.94131279154e-05	5.03522687948e-05	6.56872428356e-05	0.973477103	9.84376118315e-05	Solar Monitoring
0.0001266893	0.1169009938	0.0002115848	0.5330872704	0.2524115175	0.0002905502	0.0570543437	0.000209857	0.0001346659	0.0383074935	0.0003447829	0.0001746309	0.0002278154	0.000176405	0.0003413996	Solar Mounting/Rack
9.23417761237e-05	0.1403495339	0.0001542207	0.0048599784	0.0001709075	0.0002117773	0.2024177262	0.0001529613	9.8155751421e-05	0.1979438398	0.0002513066	0.4527537805	0.0001660509	0.0001285787	0.0002488406	Solar Mounting/Rack
7.48097496033e-05	0.0001589107	0.0001249403	0.0002145133	0.000138459	0.0578741739	0.2421643821	0.0187376635	7.95198824863e-05	0.0002839926	0.0002035935	0.0001031191	0.0001345244	0.4133292711	0.2663781269	Solar Monitoring
0.0001291316	0.1512844077	0.0002156637	0.0003702787	0.3247500787	0.0002961514	0.2637850142	0.0002139026	0.0001372619	0.045471943	0.0871019163	0.0001779974	0.0002322072	0.0001798058	0.1256542397	Solar Mounting/Rack
1.44350471679e-05	3.0662901548e-05	0.0427647156	0.0294929029	0.7636110159	0.0201463325	3.58354251395e-05	2.39112145261e-05	1.53438991651e-05	0.1254033027	0.001116779	1.98975312692e-05	2.59573997279e-05	2.00996815608e-05	0.0172788082	Solar Mounting/Rack
4.0875781331e-05	8.68282620811e-05	6.82669391203e-05	0.0001172093	7.565349242e-05	9.3744817815e-05	0.0001014753	0.997792118	0.0010604977	0.0001551725	0.0001112428	5.63439196095e-05	7.35036735838e-05	5.69163494062e-05	0.0001101512	Solar Invertor
5.64286517829e-05	0.0759372777	9.42419009611e-05	0.0170101202	0.4255243623	0.0380381199	0.1938956944	9.34723373261e-05	5.99814834621e-05	0.231878529	0.0001535696	7.77822788018e-05	0.0141417327	7.85725130337e-05	0.002960115	Solar Mounting/Rack
8.06655524006e-05	0.0001713496	0.0001347201	0.0002313045	0.0021563721	0.1748005373	0.1467167408	0.00013362	8.57443753201e-05	0.0003062223	0.2531109993	0.0041253412	0.0001450545	0.0001123205	0.4176890077	Solar Monitoring
3.61024496501e-05	7.66887594051e-05	0.0225173189	0.000103522	6.68189405074e-05	0.0009810786	8.96253830514e-05	0.0072460503	3.83755134708e-05	0.0109164235	0.8507703193	4.97642724997e-05	0.0925878588	5.02698559341e-05	0.0144697834	Solar Invertor
6.25790337711e-05	0.0001329303	0.0001045137	0.0001794423	0.0001158222	0.1402786055	0.0001553543	0.2445615329	0.1464298314	0.123245027	0.0001703078	8.62600770732e-05	0.0001125309	0.177591579	0.1667736836	Solar Invertor
0.000102465	0.4948160212	0.0052700797	0.0640307161	0.0001896437	0.0053339461	0.2424546027	0.0001697301	0.0001089163	0.1839512572	0.0028283328	0.0001412396	0.0001842546	0.0001426745	0.0002761204	Solar Mounting/Rack
5.87377949866e-05	0.0001247707	0.2397809757	0.0001684278	0.0001087128	0.489730831	0.0001458183	0.1696290886	0.001523917	0.0513748138	0.0264665112	8.09652437457e-05	0.0001056235	0.0205425212	0.0001582853	Solar Invertor
9.86908232261e-05	0.2285776358	0.0001648243	0.2802179551	0.0001826584	0.0002263383	0.2752688271	0.0001634783	0.0001049045	0.2115536578	0.0002685854	0.0001360372	0.0001774679	0.0025929892	0.0002659499	Solar Mounting/Rack
0.0766345601	0.4769630623	0.0285784174	0.3108127858	0.0001626843	0.0002015876	0.0002182112	0.0001456016	9.34329830947e-05	0.0900026271	0.000239215	0.0110563986	0.0001580613	0.0001223922	0.0046109626	Solar Mounting/Rack
5.94326727431e-05	0.1450457576	9.9258938173e-05	0.4083110835	0.28847025	0.0001363033	0.0001475433	0.0622068102	0.0222447324	0.0002256181	0.0016405155	0.0695841375	0.0001068731	8.27553788047e-05	0.0016389284	Solar Mounting/Rack
0.0391429589	0.0002221876	0.5987628862	0.0002999306	0.0001935921	0.0002398866	0.0002596684	0.000173264	0.000111184	0.0186149775	0.2345148262	0.0001441803	0.0001880909	0.0001456451	0.1069867216	Solar Monitoring
2.38769633767e-05	5.07194031835e-05	0.0006339703	6.84660278896e-05	0.0012323783	0.0196598368	5.92752572048e-05	0.1010354034	0.8026453568	0.0006847349	0.0493747202	3.29124401102e-05	0.0006370293	0.0178560442	0.0060052756	Solar Monitoring
0.0002027397	0.0004306593	0.000338597	0.0358925354	0.6309321845	0.1013540769	0.0005033072	0.0003358321	0.0002155045	0.0007696399	0.0005517527	0.0860352054	0.1214315053	0.0002822993	0.0207241609	Solar Invertor
6.69578332487e-05	0.0051402538	0.0001118268	0.225102991	0.1600606324	0.0001535616	0.0001662248	0.0151049798	0.0183972545	0.4850623249	0.0001822246	0.0883906856	0.000120405	0.0017592409	0.0001804365	Solar Mounting/Rack
6.44868165075e-05	0.0001369828	0.0001076999	0.0001849128	0.0498596249	0.4526239155	0.0017646153	0.0097339698	6.85470021994e-05	0.041962452	0.0001754998	0.0016934147	0.396433611	8.97928812837e-05	0.0451004748	Solar Monitoring
0.0001065393	0.0002263105	0.000177932	0.6550655209	0.005498885	0.1354377034	0.0612340438	0.0028273293	0.0001132471	0.1382486598	0.0002899448	0.0001468557	0.0001915811	0.0001483476	0.0002870997	Solar Mounting/Rack
0.0001043268	0.0754998587	0.0728566832	0.0002991521	0.0001930896	0.0002392639	0.0002589944	0.0001728142	0.2726700686	0.0003960452	0.1793942376	0.000143806	0.1221902802	0.000145267	0.2754361125	Solar Monitoring
7.16106865316e-05	0.0001521153	0.0001195975	0.0002053402	0.0001325381	0.0055095636	0.0465039788	0.0214999455	7.61194016549e-05	0.0002718483	0.6220350763	9.87094713234e-05	0.0232918734	9.97123167589e-05	0.2799319711	Solar Invertor
7.45322846385e-05	0.0001583213	0.0557585954	0.0002137177	0.0001379454	0.0001709329	0.046546794	0.6603149997	0.0019336956	0.0002829393	0.233866136	0.0001027367	0.0001340255	0.0001037804	0.000200848	Solar Invertor
7.84608761499e-05	0.0021188861	0.0001310381	0.3535767362	0.0020974362	0.0489854336	0.177846768	0.000129968	8.340088938e-05	0.3165574334	0.0099746281	0.0001081519	0.00014109	0.0879591341	0.0002114347	Solar Mounting/Rack
0.0003342602	0.000710035	0.0338257566	0.000958475	0.0006186537	0.6411660883	0.0008298108	0.0005536919	0.3163966142	0.0012689178	0.0009096837	0.0004607504	0.0006010737	0.0004654314	0.0009007572	Solar Monitoring
9.34149251117e-05	0.0001984318	0.0001560129	0.0025921607	0.0024971916	0.1629150924	0.0002319053	0.000154739	0.1070170005	0.0003546215	0.0002542272	0.0001287648	0.5533508841	0.000130073	0.1699254802	Solar Invertor
0.0001580829	0.0003357995	0.0002640154	0.2207198243	0.0002925822	0.0003625485	0.0003924455	0.0002618595	0.0001680361	0.2955999299	0.00043022	0.4800842716	0.000284268	0.0002201182	0.0004259984	Solar Mounting/Rack
7.11039211929e-05	0.0001510388	0.060270463	0.000203887	0.0001316002	0.0001630703	0.0001765176	0.0001177815	7.55807296183e-05	0.0002699245	0.0674218919	9.80109367738e-05	0.0001278605	0.7254578843	0.1452633848	Solar Monitoring
0.0356965092	0.0270175892	0.0002980082	0.6664755205	0.053607362	0.0004092278	0.000442974	0.0002955747	0.0001896712	0.0983520802	0.0004856122	0.1068001782	0.0003208683	0.0002484591	0.0093603651	Solar Mounting/Rack
2.99206956799e-05	6.35574886045e-05	0.1191651729	8.57961354878e-05	5.53776600744e-05	0.0782379718	7.42789987235e-05	0.0283394232	0.1586039174	0.0038359349	0.5867237992	4.12432305183e-05	0.0246213145	4.16622438603e-05	8.06296362331e-05	Solar Invertor
0.1017824959	0.2930101728	0.0264225415	0.1895968867	0.007145068	0.0001616404	0.0387553895	0.0001167487	0.0035822289	0.3229401585	0.0001918114	9.71515497121e-05	0.0018803949	9.81385673394e-05	0.0142191727	Solar Mounting/Rack
